0,6,1,2,128,0,0,128,6,6,0,0,0,0
1,6,1,2,128,0,0,128,6,6,0,1,1,0
1,6,1,2,128,0,0,128,6,6,0,1,1,0
1,6,1,2,128,0,0,128,6,6,0,1,1,0
1,6,1,2,128,0,0,128,6,6,0,1,1,0
1,6,1,2,128,0,0,128,6,6,0,1,1,0
8,6,1,2,128,0,0,128,6,6,0,6,6,0
8,6,1,2,128,0,0,128,6,6,0,6,6,0
8,6,1,2,128,0,0,128,6,6,0,6,6,0
8,22,2,4,256,10,1420,1676,22,6,16,8,0,8
8,22,2,4,256,10,1420,1676,22,6,16,8,0,8
8,22,2,4,256,10,1420,1676,22,6,16,8,0,8
8,16,1,2,128,10,1420,1548,16,0,16,13,0,13
8,16,1,2,128,10,1420,1548,16,0,16,13,0,13
8,16,1,2,128,10,1420,1548,16,0,16,13,0,13
8,16,1,2,128,10,1420,1548,16,0,16,13,0,13
13,16,1,2,128,10,1420,1548,16,0,16,13,0,13
13,16,1,2,128,10,1420,1548,16,0,16,13,0,13
13,16,1,2,128,10,1420,1548,16,0,16,13,0,13
13,16,1,2,128,10,1420,1548,16,0,16,13,0,13
13,16,1,2,128,10,1420,1548,16,0,16,13,0,13
13,16,1,2,128,10,1420,1548,16,0,16,13,0,13
13,16,1,2,128,10,1420,1548,16,0,16,13,0,13
13,16,1,2,128,10,1420,1548,16,0,16,13,0,13
13,16,1,2,128,10,1420,1548,16,0,16,13,0,13
13,16,1,2,128,10,1420,1548,16,0,16,13,0,13
17,16,1,2,128,10,1420,1548,16,0,16,16,0,16
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
13,22,2,4,256,10,1420,1676,22,6,16,18,5,13
13,22,2,4,256,10,1420,1676,22,6,16,18,5,13
13,22,2,4,256,10,1420,1676,22,6,16,18,5,13
13,22,2,4,256,10,1420,1676,22,6,16,18,5,13
13,22,2,4,256,10,1420,1676,22,6,16,18,5,13
13,22,2,4,256,10,1420,1676,22,6,16,18,5,13
13,22,2,4,256,10,1420,1676,22,6,16,18,5,13
13,22,2,4,256,10,1420,1676,22,6,16,18,5,13
13,22,2,4,256,10,1420,1676,22,6,16,18,5,13
13,22,2,4,256,10,1420,1676,22,6,16,18,5,13
6,22,2,4,256,10,1420,1676,22,6,16,11,5,6
6,22,2,4,256,10,1420,1676,22,6,16,11,5,6
6,22,2,4,256,10,1420,1676,22,6,16,11,5,6
6,22,2,4,256,10,1420,1676,22,6,16,11,5,6
6,22,2,4,256,10,1420,1676,22,6,16,11,5,6
6,22,2,4,256,10,1420,1676,22,6,16,11,5,6
6,22,2,4,256,10,1420,1676,22,6,16,11,5,6
6,22,2,4,256,10,1420,1676,22,6,16,11,5,6
6,22,2,4,256,10,1420,1676,22,6,16,11,5,6
6,22,2,4,256,10,1420,1676,22,6,16,11,5,6
21,22,2,4,256,10,1420,1676,22,6,16,22,6,16
21,22,2,4,256,10,1420,1676,22,6,16,22,6,16
21,22,2,4,256,10,1420,1676,22,6,16,22,6,16
21,22,2,4,256,10,1420,1676,22,6,16,22,6,16
21,22,2,4,256,10,1420,1676,22,6,16,22,6,16
21,22,2,4,256,10,1420,1676,22,6,16,22,6,16
21,22,2,4,256,10,1420,1676,22,6,16,22,6,16
21,22,2,4,256,10,1420,1676,22,6,16,22,6,16
21,22,2,4,256,10,1420,1676,22,6,16,22,6,16
21,22,2,4,256,10,1420,1676,22,6,16,22,6,16
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
4,22,2,4,256,10,1420,1676,22,6,16,10,6,4
4,22,2,4,256,10,1420,1676,22,6,16,10,6,4
4,22,2,4,256,10,1420,1676,22,6,16,10,6,4
4,22,2,4,256,10,1420,1676,22,6,16,10,6,4
4,22,2,4,256,10,1420,1676,22,6,16,10,6,4
4,22,2,4,256,10,1420,1676,22,6,16,10,6,4
4,22,2,4,256,10,1420,1676,22,6,16,10,6,4
4,22,2,4,256,10,1420,1676,22,6,16,10,6,4
4,22,2,4,256,10,1420,1676,22,6,16,10,6,4
4,22,2,4,256,10,1420,1676,22,6,16,10,6,4
19,22,2,4,256,10,1420,1676,22,6,16,20,6,14
19,22,2,4,256,10,1420,1676,22,6,16,20,6,14
19,22,2,4,256,10,1420,1676,22,6,16,20,6,14
19,22,2,4,256,10,1420,1676,22,6,16,20,6,14
19,22,2,4,256,10,1420,1676,22,6,16,20,6,14
19,22,2,4,256,10,1420,1676,22,6,16,20,6,14
19,22,2,4,256,10,1420,1676,22,6,16,20,6,14
19,22,2,4,256,10,1420,1676,22,6,16,20,6,14
19,22,2,4,256,10,1420,1676,22,6,16,20,6,14
19,22,2,4,256,10,1420,1676,22,6,16,20,6,14
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
10,22,2,4,256,10,1420,1676,22,6,16,16,6,10
15,22,2,4,256,10,1420,1676,22,6,16,21,6,15
15,22,2,4,256,10,1420,1676,22,6,16,21,6,15
15,22,2,4,256,10,1420,1676,22,6,16,21,6,15
15,22,2,4,256,10,1420,1676,22,6,16,21,6,15
15,22,2,4,256,10,1420,1676,22,6,16,21,6,15
15,22,2,4,256,10,1420,1676,22,6,16,21,6,15
15,22,2,4,256,10,1420,1676,22,6,16,21,6,15
15,22,2,4,256,10,1420,1676,22,6,16,21,6,15
15,22,2,4,256,10,1420,1676,22,6,16,21,6,15
15,22,2,4,256,10,1420,1676,22,6,16,21,6,15
8,22,2,4,256,10,1420,1676,22,6,16,14,6,8
8,22,2,4,256,10,1420,1676,22,6,16,14,6,8
8,22,2,4,256,10,1420,1676,22,6,16,14,6,8
8,22,2,4,256,10,1420,1676,22,6,16,14,6,8
8,22,2,4,256,10,1420,1676,22,6,16,14,6,8
8,22,2,4,256,10,1420,1676,22,6,16,14,6,8
8,22,2,4,256,10,1420,1676,22,6,16,14,6,8
8,22,2,4,256,10,1420,1676,22,6,16,14,6,8
8,22,2,4,256,10,1420,1676,22,6,16,14,6,8
8,22,2,4,256,10,1420,1676,22,6,16,14,6,8
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
13,22,2,4,256,10,1420,1676,22,6,16,19,6,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
17,22,2,4,256,10,1420,1676,22,6,16,18,5,13
21,22,2,4,256,10,1420,1676,22,6,16,22,6,16
