1620801975765,339813769,302966
1620801975765,5808655,302966
1620801975765,324931123,302957
1620801975765,260867599,302958
1620801975765,693287862,302958
1620801975765,237852398,302959
1620801975765,763925373,302959
1620801975765,627734965,302960
1620801975765,970080321,302960
1620801975765,65985513,302961
1620801975765,621146183,302961
1620801975765,200722805,302962
1620801975765,661742302,302962
1620801975765,902278269,302963
1620801975765,812802557,302963
1620801975765,676212291,302964
1620801975765,501689666,302964
1620801975765,141604240,302965
1620801975765,854795845,302965
1620801978765,445898456,305966
1620801978765,973928613,305957
1620801978765,162618734,305958
1620801978765,54078233,305959
1620801978765,465852283,305961
1620801978765,256894738,305962
1620801978765,370555326,305963
1620801978765,521951247,305964
1620801978765,622320447,305964
1620801978765,181021393,305965
1620801981766,423557977,308958
1620801981766,972283258,308960
1620801981766,454892221,308962
1620801981766,343174492,308964
1620801981766,473453525,308966
1620801984766,19949551,311959
1620801984766,540223304,311963
1620801987766,570975988,314961
1620801990766,805214723,317965
1620802863811,185467723,646596
1620803652867,484959336,430463
1620803736872,919398777,557389
1620804345904,836257537,323157
1620804630918,18328357,608244
1620805236949,850819377,3586671
1620805236949,464169660,375782
1620805239950,531628996,375866
