1.62027E+12,197911260,3539451,,28536351
1.62027E+12,539876161,3263820,,
1.62027E+12,259992526,2126416,,
1.62027E+12,994876921,1253615,,
1.62026E+12,831138494,1002562,,
1.62026E+12,263686145,692431,,
1.62026E+12,584832912,671263,,
1.62026E+12,580017350,668368,,
1.62026E+12,430691813,660346,,
1.62026E+12,149616338,636273,,
1.62026E+12,385639981,613324,,
1.62026E+12,63475580,607261,,
1.62026E+12,811230940,550026,,
1.62026E+12,230275966,544258,,
1.62026E+12,95679869,538185,,
1.62026E+12,352265745,533518,,
1.62026E+12,698377825,519964,,
1.62026E+12,973403992,501878,,
1.62027E+12,774989437,471781,,
1.62026E+12,75737743,455271,,
1.62026E+12,957939120,442283,,
1.62026E+12,980926826,440157,,
1.62026E+12,797980151,437219,,
1.62026E+12,149230501,433585,,
1.62026E+12,700855510,415533,,
1.62027E+12,276722483,376929,,
1.62026E+12,244692104,370469,,
1.62027E+12,34210795,365671,,
1.62027E+12,119308914,365620,,
1.62027E+12,298017327,365547,,
1.62027E+12,953316122,365546,,
1.62027E+12,791571719,365546,,
1.62027E+12,367665053,365497,,
1.62027E+12,447970301,365496,,
1.62027E+12,811120247,336205,,
1.62026E+12,212219832,336018,,
1.62026E+12,890152730,334393,,
1.62026E+12,945326690,331392,,
1.62026E+12,666896652,326958,,
1.62026E+12,561916787,323847,,
1.62026E+12,936318926,314076,,
1.62026E+12,114550409,304989,,
1.62026E+12,502636627,302075,,
1.62026E+12,251461051,301289,,
