10,6.333333333,1,16,170236.2,476050,,8.003082096,28563
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
8,5.066666667,1,16,,,,,
8,5.066666667,1,16,16.66666667,,,,
8,5.066666667,1,16,,,,,
8,5.066666667,1,16,,,,,
8,5.066666667,1,16,,,,,
8,5.066666667,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
6,3.8,1,16,,,,,
6,3.8,1,16,,,,,
6,3.8,1,16,,,,,
6,3.8,1,16,,,,,
6,3.8,1,16,,,,,
6,3.8,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
4,2.533333333,1,16,,,,,
4,2.533333333,1,16,,,,,
4,2.533333333,1,16,,,,,
4,2.533333333,1,16,,,,,
4,2.533333333,1,16,,,,,
4,2.533333333,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
10,6.333333333,1,16,,,,,
15,9.5,1,16,,,,,
15,9.5,1,16,,,,,
15,9.5,1,16,,,,,
15,9.5,1,16,,,,,
15,9.5,1,16,,,,,
15,9.5,1,16,,,,,
8,5.066666667,1,16,,,,,
8,5.066666667,1,16,,,,,
8,5.066666667,1,16,,,,,
8,5.066666667,1,16,,,,,
8,5.066666667,1,16,,,,,
8,5.066666667,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
4,2.533333333,1,16,,,,,
4,2.533333333,1,16,,,,,
4,2.533333333,1,16,,,,,
4,2.533333333,1,16,,,,,
4,2.533333333,1,16,,,,,
4,2.533333333,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
17,10.76666667,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
6,3.8,1,16,,,,,
6,3.8,1,16,,,,,
6,3.8,1,16,,,,,
6,3.8,1,16,,,,,
6,3.8,1,16,,,,,
6,3.8,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
19,12.03333333,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
21,13.3,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
13,8.233333333,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
2,1.266666667,1,16,,,,,
