85,114,34,8,512,40,5680,6192,114,0,114,86,0,86,2
85,114,34,8,512,40,5680,6192,114,0,114,86,0,86,2
85,114,34,8,512,40,5680,6192,114,0,114,86,0,86,2
171,114,34,8,512,40,5680,6192,114,0,114,114,0,114,2
171,114,34,8,512,40,5680,6192,114,0,114,114,0,114,2
171,114,34,8,512,40,5680,6192,114,0,114,114,0,114,2
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
171,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
256,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
256,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
256,171,51,12,768,60,8520,9288,171,0,171,171,0,171,3
256,285,85,20,1280,100,14200,15480,285,0,285,260,0,260,5
256,285,85,20,1280,100,14200,15480,285,0,285,260,0,260,5
256,285,85,20,1280,100,14200,15480,285,0,285,260,0,260,5
256,285,85,20,1280,100,14200,15480,285,0,285,260,0,260,5
256,285,85,20,1280,100,14200,15480,285,0,285,260,0,260,5
256,285,85,20,1280,100,14200,15480,285,0,285,260,0,260,5
256,285,85,20,1280,100,14200,15480,285,0,285,260,0,260,5
256,285,85,20,1280,100,14200,15480,285,0,285,260,0,260,5
