1620310234465,859744885,54479
1620310234465,6961758,54479
1620310234465,522492933,54480
1620310234465,357145098,54480
1620310234465,886240099,54481
1620310234465,739711656,54481
1620310234465,232383812,54482
1620310234465,140835062,54482
1620310234465,382542466,50923
1620310234465,913739950,50923
1620310234465,266859889,50924
1620310234465,884054662,50924
1620310234465,558348221,50925
1620310234465,960024679,50925
1620310234465,211267720,50926
1620310234465,572328659,50927
1620310234465,69311885,50927
1620310234465,781093480,50928
1620310237466,477193111,57480
1620310237466,694535244,57481
1620310237466,371295063,57482
1620310237466,997261251,57483
1620310237466,41834623,53924
1620310237466,480411572,53925
1620310237466,840209964,53926
1620310237466,9252255,53927
1620310237466,860163489,53928
1620310240467,384005038,60481
1620310240467,205913494,60484
1620310240467,124287155,56926
1620310240467,336102283,56928
1620310240467,364199404,56930
1620310243467,824327620,63483
1620310243467,840358314,59927
1620310246467,310070497,62930
1620310249467,914195991,69480
1620310252468,417288648,68930
1620310306470,971319812,50444
1620310312470,116787019,56652
1620310540481,48822867,57962
1620310546482,958914442,123639
1620310546482,567281875,87826
1620310549482,461913594,90981
1620310774497,951734139,594512
1620310774497,152821884,592837
1620310774497,10067579,164961
1620310774497,165888836,152964
1620310774497,266520096,152767
1620310774497,366342718,45846
1620310774497,395831186,45727
1620310774497,263416997,45575
1620310774497,85780298,34433
1620310774497,778918113,34353
1620310774497,382870966,34259
1620310777498,694240650,592837
1620310777498,46056699,164846
1620310777498,861139814,45925
1620310777498,80761721,45649
1620310777498,723193735,34433
1620310777498,900483592,34182
1620310780498,513670138,170919
1620310780498,133749359,45792
1620310780498,992187867,34310
1620310783498,557320101,152894
1620310786498,840392624,34484
