1620270312639,150384266,315718
1620270312639,478496103,315718
1620270312639,389901478,315719
1620270312639,541601775,315719
1620270312639,367929999,315720
1620270312639,999894302,315721
1620270312639,544462165,315721
1620270312639,276295927,315722
1620270312639,35170701,315722
1620270312639,220121608,315723
1620270312639,219682888,315723
1620270312639,817988079,315724
1620270312639,661354149,315724
1620270312639,760051587,315725
1620270312639,402272410,315725
1620270312639,341875455,315726
1620270312639,409457515,315726
1620270312639,891356310,315727
1620270312639,353111960,315728
1620270312639,854585771,302913
1620270312639,775238672,302899
1620270312639,822351417,302900
1620270312639,227286371,302900
1620270312639,627908539,302901
1620270312639,270782975,302901
1620270312639,329131987,302902
1620270312639,900890843,302902
1620270312639,843023458,302903
1620270312639,773175591,302903
1620270312639,526885138,302904
1620270312639,888441989,302905
1620270312639,214250597,302905
1620270312639,173772811,302906
1620270312639,715394810,302907
1620270312639,321440168,302907
1620270312639,852840438,302908
1620270312639,940795937,302908
1620270312639,986789677,302909
1620270312639,176651035,302909
1620270312639,153968177,302910
1620270312639,705034696,302910
1620270312639,77671590,302911
1620270312639,457851892,302911
1620270312639,547763832,302912
1620270312639,678389851,302912
1620270315640,946043730,318719
1620270315640,611822059,318720
1620270315640,740056782,318721
1620270315640,576208954,318722
1620270315640,327798692,318723
1620270315640,902793408,318724
1620270315640,442834354,318725
1620270315640,573949958,318727
1620270315640,830955510,318728
1620270315640,193638063,305905
1620270315640,52077364,305901
1620270315640,483457566,305902
1620270315640,57954136,305903
1620270315640,679897104,305904
1620270315640,425613356,305905
1620270315640,338302865,305906
1620270315640,66721536,305907
1620270315640,686137273,305908
1620270315640,696439189,305909
1620270315640,128672924,305911
1620270315640,146366473,305912
1620270315640,428445888,305913
1620270315640,926042479,305914
1620270318641,875435969,321721
1620270318641,855701333,321723
1620270318641,8901972,321725
1620270318641,335647243,321727
1620270318641,428508862,321729
1620270318641,820105153,308902
1620270318641,344551590,308904
1620270318641,64391702,308907
1620270318641,779530029,308909
1620270318641,378379454,308911
1620270318641,197965355,308913
1620270321641,637325660,324722
1620270321641,440661655,324726
1620270321641,357779332,311915
1620270321641,788422240,311905
1620270321641,230351651,311910
1620270321641,95011857,311914
1620270324641,40144108,327724
1620270324641,789177153,314903
1620270324641,538250529,314912
1620270327642,895542985,330729
1620270330642,910286994,320909
1620271020694,272776024,300287
1620271026694,169329869,306733
1620271026694,111494023,306592
1620271026694,261680945,306466
1620271029695,970831242,309642
1620271029695,354750866,309403
1620271032695,617920709,312543
1620271038696,682825589,411714
1620271038696,315353309,341526
1620271038696,141059870,335836
1620271038696,169099317,335722
1620271038696,215823021,335546
1620271041696,631411797,344671
1620271041696,961681846,338789
1620271044696,63428204,341896
1620271047696,304269869,344618
1620271068698,991297984,442160
1620271068698,692378790,442054
1620271068698,449400172,441951
1620271071698,137733190,445099
1620271071698,575157421,444882
1620271074698,356124550,448008
1620271083699,64863519,533533
1620271086699,929562508,536409
1620271206706,850073961,668217
1620271206706,382454135,668121
1620271206706,598749669,668005
1620271206706,365920790,656694
1620271206706,764184366,656597
1620271209706,826807252,671174
1620271209706,330487890,662754
1620271212707,118421850,674067
1620271215707,640359329,665641
1620271224707,998322921,686261
1620271230708,823472685,787029
1620271233708,76950765,695313
1620271278710,507035612,846731
1620271281710,350174555,849634
1620271296711,445742206,1299790
1620271845801,55789800,301695
1620271845801,548194932,301385
1620271848801,875916224,304626
1620271980811,743675562,436935
1620271980811,120761420,436935
1620271980811,379269805,436762
1620271983811,926586215,439935
1620271983811,792979401,439705
1620271986812,936923271,442862
1620271998813,27311480,471942
1620271998813,151727651,471811
1620271998813,881877214,471630
1620271998813,953041089,454986
1620271998813,238146628,454986
1620272001813,428630263,474884
1620272001813,613283163,458042
1620272004813,456485164,477705
1620272007813,532463988,463986
1620272010814,869178408,501488
1620272010814,276759601,484007
1620272013814,398324385,504534
1620272016814,497073471,507663
1620272016814,622443294,507432
1620272019814,686771586,510664
1620272028815,892648895,519741
1620272031815,637573755,522665
1620272058817,543545043,639064
