1620308700366,443717443,51049
1620308700366,29509070,51049
1620308700366,665344744,51049
1620308700366,800176251,51050
1620308700366,48598371,51051
1620308700366,230483554,51051
1620308700366,238297163,51052
1620308700366,18632719,51052
1620308700366,793521741,51053
1620308700366,292117019,51053
1620308700366,695055821,51054
1620308700366,391528106,51054
1620308700366,495447448,51055
1620308700366,805967597,51055
1620308700366,99459761,51056
1620308700366,834931899,51056
1620308700366,988469562,51057
1620308703366,51028386,54049
1620308703366,529859534,54050
1620308703366,495933994,54051
1620308703366,299955158,54052
1620308703366,303647274,54053
1620308703366,815250408,54054
1620308703366,264501729,54055
1620308703366,398079805,54056
1620308706367,648484702,57061
1620308706367,735765537,57044
1620308706367,967964083,57045
1620308706367,69067466,57046
1620308706367,949088582,57046
1620308706367,49067923,57047
1620308706367,345694468,57047
1620308706367,676886461,57048
1620308706367,952294972,57048
1620308706367,983211801,57049
1620308706367,431201330,57049
1620308706367,151858484,57051
1620308706367,185350144,57054
1620308706367,368967419,57056
1620308706367,512366240,57058
1620308709368,375292590,60045
1620308709368,597340583,60046
1620308709368,994462594,60048
1620308709368,876386445,60048
1620308709368,49203918,60049
1620308709368,995271662,60051
1620308709368,746969438,60056
1620308712368,978812504,63046
1620308712368,260157232,63048
1620308712368,53223155,63050
1620308712368,548105238,63058
1620308715368,639073513,66047
1620308715368,735449861,66053
1620308718368,308169312,69049
1620309234393,659351632,599005
1620309234393,499619468,35565
1620309237393,665368569,155007
