1.0	0.0	99.97
3.0	0.0	0.0
3.0	0.0	0.0
12.0	0.0	0.0
12.0	0.0	0.0
22.0	0.0	0.0
29.0	0.0	0.0
46.0	0.0	0.0
53.0	26.0	53.06
62.0	38.0	62.3
70.0	41.0	64.06
85.0	59.0	71.95
96.0	68.0	74.73
108.0	81.0	76.42
116.0	89.0	79.46
129.0	101.0	81.45
146.0	116.0	83.45
160.0	137.0	85.63
160.0	137.0	85.63
160.0	137.0	85.63
170.0	137.0	85.63
186.0	152.0	84.44
198.0	170.0	85.86
198.0	170.0	85.86
198.0	170.0	85.86
202.0	170.0	85.86
212.0	170.0	85.86
231.0	170.0	75.89
249.0	170.0	69.39
257.0	170.0	66.15
259.0	170.0	66.15
263.0	170.0	65.13
267.0	170.0	64.64
271.0	170.0	62.73
271.0	178.0	65.68
271.0	178.0	65.68
274.0	181.0	66.06
274.0	181.0	66.06
274.0	181.0	66.06
282.0	181.0	66.06
295.0	193.0	66.55
307.0	208.0	68.2
313.0	214.0	68.81
319.0	220.0	69.4
323.0	226.0	69.97
323.0	226.0	69.97
333.0	226.0	69.97
366.0	244.0	69.12
399.0	283.0	72.19
420.0	304.0	73.61
444.0	325.0	74.88
481.0	355.0	76.51
528.0	403.0	78.25
559.0	445.0	80.32
572.0	460.0	80.84
582.0	469.0	81.14
595.0	481.0	81.53
609.0	496.0	81.98
617.0	508.0	82.33
617.0	508.0	82.33
617.0	508.0	82.33
627.0	508.0	82.33
638.0	523.0	82.1
641.0	526.0	82.19
643.0	529.0	82.27
643.0	529.0	82.27
643.0	529.0	82.27
643.0	529.0	82.27
643.0	529.0	82.27
653.0	529.0	82.27
668.0	544.0	82.05
687.0	559.0	82.45
720.0	586.0	83.12
763.0	631.0	84.13
810.0	670.0	84.92
873.0	732.0	85.92
938.0	795.0	86.89
1005.0	864.0	87.8
1062.0	927.0	88.54
1109.0	973.0	89.1
1162.0	1023.0	89.5
1215.0	1079.0	89.92
1262.0	1126.0	90.44
1308.0	1177.0	90.82
1345.0	1212.0	90.99
1386.0	1252.0	91.32
1438.0	1297.0	91.6
1503.0	1361.0	91.84
1567.0	1425.0	92.23
1634.0	1491.0	92.55
1701.0	1560.0	92.86
1765.0	1623.0	93.12
1843.0	1689.0	93.37
1947.0	1791.0	93.72
2066.0	1899.0	94.06
2207.0	2039.0	94.4
2343.0	2179.0	94.7
2466.0	2306.0	95.01
2583.0	2423.0	95.24
2697.0	2539.0	95.42
2803.0	2647.0	95.59
2910.0	2748.0	95.72
3022.0	2864.0	95.85
3121.0	2966.0	95.99
3205.0	3060.0	96.14
3272.0	3126.0	96.21
3360.0	3195.0	96.29
3501.0	3321.0	96.43
3667.0	3491.0	96.57
3828.0	3646.0	96.69
3997.0	3818.0	96.85
4154.0	3979.0	96.88
4295.0	4124.0	97.08
4437.0	4265.0	97.17
4588.0	4410.0	97.29
4750.0	4574.0	97.36
4893.0	4729.0	97.42
5011.0	4848.0	97.53
5133.0	4966.0	97.54
5281.0	5094.0	97.64
5480.0	5286.0	97.73
5690.0	5494.0	97.72
5899.0	5703.0	97.89
6123.0	5922.0	97.97
6350.0	6157.0	98.06
6559.0	6364.0	98.03
6744.0	6569.0	98.15
6885.0	6723.0	98.2
7007.0	6840.0	98.23
7151.0	6972.0	98.27
7318.0	7140.0	98.31
7474.0	7302.0	98.3
7606.0	7443.0	98.37
7731.0	7562.0	98.39
7861.0	7696.0	98.4
7982.0	7817.0	98.44
8095.0	7939.0	98.45
8191.0	8034.0	98.49
8292.0	8136.0	98.51
8391.0	8235.0	98.53
8480.0	8333.0	98.53
8549.0	8403.0	98.56
8639.0	8472.0	98.57
8765.0	8604.0	98.59
8864.0	8717.0	98.6
8938.0	8787.0	98.62
9023.0	8871.0	98.63
9115.0	8958.0	98.65
9210.0	9059.0	98.65
9288.0	9141.0	98.67
9357.0	9213.0	98.68
9426.0	9276.0	98.69
9512.0	9357.0	98.7
9615.0	9453.0	98.72
9733.0	9570.0	98.73
9836.0	9689.0	98.74
9903.0	9758.0	98.75
9971.0	9822.0	98.76
10047.0	9900.0	98.77
10113.0	9972.0	98.78
10163.0	10026.0	98.79
10201.0	10068.0	98.79
10236.0	10099.0	98.81
10281.0	10144.0	98.81
10332.0	10189.0	98.82
10395.0	10251.0	98.81
10458.0	10314.0	98.82
10515.0	10377.0	98.83
10558.0	10423.0	98.84
10601.0	10462.0	98.85
10651.0	10513.0	98.85
10696.0	10561.0	98.86
10730.0	10600.0	98.86
10751.0	10624.0	98.86
10765.0	10638.0	98.86
10773.0	10651.0	98.87
10773.0	10651.0	98.87
10774.0	10651.0	98.87
10778.0	10654.0	98.87
10782.0	10660.0	98.87
10782.0	10660.0	98.87
10782.0	10660.0	98.87
10792.0	10660.0	98.87
10804.0	10675.0	98.82
10808.0	10681.0	98.82
10808.0	10681.0	98.82
10813.0	10681.0	98.82
10832.0	10696.0	98.83
10865.0	10723.0	98.83
10911.0	10768.0	98.83
10959.0	10816.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10991.0	10864.0	98.84
10995.0	10864.0	98.84
11008.0	10870.0	98.83
11039.0	10897.0	98.83
11079.0	10936.0	98.83
11119.0	10978.0	98.84
11156.0	11013.0	98.83
11192.0	11053.0	98.85
11222.0	11083.0	98.85
11251.0	11113.0	98.85
11277.0	11140.0	98.86
11300.0	11164.0	98.86
11321.0	11185.0	98.86
11343.0	11206.0	98.86
11360.0	11230.0	98.86
11366.0	11233.0	98.86
11376.0	11245.0	98.87
11385.0	11251.0	98.87
11397.0	11266.0	98.87
11403.0	11272.0	98.87
11409.0	11278.0	98.87
11414.0	11284.0	98.87
11418.0	11287.0	98.87
11424.0	11293.0	98.87
11428.0	11299.0	98.87
11428.0	11299.0	98.87
11433.0	11299.0	98.87
11443.0	11314.0	98.87
11443.0	11314.0	98.87
11443.0	11314.0	98.87
11455.0	11314.0	98.87
11473.0	11332.0	98.82
11494.0	11350.0	98.82
11530.0	11377.0	98.83
11588.0	11430.0	98.82
11648.0	11496.0	98.83
11712.0	11544.0	98.84
11804.0	11639.0	98.84
11883.0	11724.0	98.85
11954.0	11793.0	98.86
12026.0	11868.0	98.87
12085.0	11934.0	98.87
12130.0	11979.0	98.88
12170.0	12025.0	98.89
12196.0	12055.0	98.89
12210.0	12073.0	98.89
12218.0	12079.0	98.89
12227.0	12091.0	98.9
12229.0	12094.0	98.9
12229.0	12094.0	98.9
12256.0	12094.0	98.9
12359.0	12173.0	98.89
12509.0	12320.0	98.9
12657.0	12476.0	98.91
12806.0	12609.0	98.93
12981.0	12791.0	98.94
13137.0	12950.0	98.95
13315.0	13095.0	98.93
13551.0	13335.0	98.99
13795.0	13573.0	98.99
14044.0	13827.0	99.03
14278.0	14068.0	99.03
14501.0	14287.0	99.06
14737.0	14523.0	99.07
14973.0	14753.0	99.06
15195.0	14996.0	99.09
15387.0	15181.0	99.1
15582.0	15387.0	99.12
15754.0	15564.0	99.13
15919.0	15725.0	99.14
16088.0	15895.0	99.14
16247.0	16060.0	99.15
16396.0	16207.0	99.16
16559.0	16361.0	99.17
16746.0	16541.0	99.16
16935.0	16738.0	99.18
17111.0	16918.0	99.21
17271.0	17089.0	99.2
17406.0	17222.0	99.21
17568.0	17363.0	99.22
17783.0	17568.0	99.23
18012.0	17805.0	99.24
18227.0	18014.0	99.23
18444.0	18234.0	99.24
18642.0	18447.0	99.25
18809.0	18617.0	99.27
18970.0	18781.0	99.27
