104,7,,80737,139300,3566080
104,7,,1,0.579590811,0.022640266
104,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
117,7,,,,
117,7,,,,
117,7,,,,
117,7,,,,
117,7,,,,
117,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
121,7,,,,
121,7,,,,
121,7,,,,
121,7,,,,
121,7,,,,
121,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
117,7,,,,
117,7,,,,
117,7,,,,
117,7,,,,
117,7,,,,
117,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
121,7,,,,
121,7,,,,
121,7,,,,
121,7,,,,
121,7,,,,
121,7,,,,
113,7,,,,
113,7,,,,
113,7,,,,
113,7,,,,
113,7,,,,
113,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
125,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
123,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
117,7,,,,
117,7,,,,
117,7,,,,
117,7,,,,
117,7,,,,
117,7,,,,
121,7,,,,
121,7,,,,
121,7,,,,
121,7,,,,
121,7,,,,
121,7,,,,
96,7,,,,
96,7,,,,
96,7,,,,
96,7,,,,
96,7,,,,
96,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
119,7,,,,
106,7,,,,
106,7,,,,
106,7,,,,
106,7,,,,
106,7,,,,
106,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
113,7,,,,
113,7,,,,
113,7,,,,
113,7,,,,
113,7,,,,
113,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
100,7,,,,
100,7,,,,
100,7,,,,
100,7,,,,
100,7,,,,
100,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
98,7,,,,
98,7,,,,
98,7,,,,
98,7,,,,
98,7,,,,
98,7,,,,
96,7,,,,
96,7,,,,
96,7,,,,
96,7,,,,
96,7,,,,
96,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
94,7,,,,
94,7,,,,
94,7,,,,
94,7,,,,
94,7,,,,
94,7,,,,
94,7,,,,
94,7,,,,
94,7,,,,
94,7,,,,
94,7,,,,
94,7,,,,
100,7,,,,
100,7,,,,
100,7,,,,
100,7,,,,
100,7,,,,
100,7,,,,
106,7,,,,
106,7,,,,
106,7,,,,
106,7,,,,
106,7,,,,
106,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
104,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
115,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
111,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
109,7,,,,
48,7,,,,
48,7,,,,
48,7,,,,
48,7,,,,
48,7,,,,
48,7,,,,
71,7,,,,
71,7,,,,
71,5,,,,
71,5,,,,
71,5,,,,
71,4,,,,
73,4,,,,
73,4,,,,
73,4,,,,
73,4,,,,
73,4,,,,
73,4,,,,
