40,46,40,8,512,40,5680,6192,46,0,46,40,0,40,4
80,46,40,8,512,40,5680,6192,46,0,46,46,0,46,4
80,46,40,8,512,40,5680,6192,46,0,46,46,0,46,4
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
80,84,68,16,1024,70,9940,10964,84,0,84,81,0,81,7
120,84,68,16,1024,70,9940,10964,84,0,84,84,0,84,7
120,84,68,16,1024,70,9940,10964,84,0,84,84,0,84,7
120,122,96,24,1536,100,14200,15736,122,0,122,122,0,122,10
120,122,96,24,1536,100,14200,15736,122,0,122,122,0,122,10
120,122,96,24,1536,100,14200,15736,122,0,122,122,0,122,10
