1615476048470,754046527,76465
1615476051470,507563265,82284
1615476054470,155251863,82683
1615476210479,794001043,99817
1615476213479,-502911471,363022
1615476213479,453482578,103038
1615476321486,330962951,77116
1615476321486,248788026,76896
1615476324486,759071727,80117
1615476327486,108562652,83116
1615476339487,943591944,95118
1615476345487,-175791595,494283
1615476345487,-772753071,494283
1615476345487,-204464598,494283
1615476345487,764758070,100607
1615476348487,-633628647,494283
1615476348487,410580576,237011
1615476351488,-340944009,494283
