Time,Core,IPC,LLC Misses,LLC[KB],MBL[MB/s],MBR[MB/s]
2020-12-23 10:21:56,"49",0.87,515943,7400.0,49.8,29.2
2020-12-23 10:21:56,"50",1.48,687831,4040.0,81.6,24.6
2020-12-23 10:21:56,"51",1.22,562051,1160.0,59.4,25.2
2020-12-23 10:21:56,"52",1.48,704990,5080.0,113.2,3.4
2020-12-23 10:21:56,"53",1.32,359727,1040.0,46.7,10.1
2020-12-23 10:21:56,"54",0.78,72166,0.0,0.4,7.4
2020-12-23 10:21:56,"55",0.52,65140,80.0,3.0,4.6
2020-12-23 10:21:56,"56",0.53,42685,40.0,0.1,4.0
2020-12-23 10:21:56,"57",0.60,189050,440.0,20.7,3.8
2020-12-23 10:21:56,"58",0.54,56915,0.0,0.4,4.5
2020-12-23 10:21:56,"59",0.53,42289,40.0,0.2,3.1
2020-12-23 10:21:57,"0",0.77,256924,560.0,1.5,4.8
2020-12-23 10:21:57,"1",0.74,126949,80.0,15.4,2.9
2020-12-23 10:21:57,"2",0.44,22935,480.0,5.7,0.6
2020-12-23 10:21:57,"3",0.68,26258,0.0,1.9,0.5
2020-12-23 10:21:57,"4",0.58,19202,40.0,0.7,0.4
2020-12-23 10:21:57,"5",0.36,14194,720.0,0.7,0.4
2020-12-23 10:21:57,"6",0.76,381803,15800.0,32.0,27.2
2020-12-23 10:21:57,"7",0.79,25950,1320.0,1.9,0.9
2020-12-23 10:21:57,"8",0.54,15640,1200.0,0.9,0.8
2020-12-23 10:21:57,"9",0.26,18834,160.0,7.1,0.3
2020-12-23 10:21:57,"10",1.34,803959,5720.0,100.1,73.9
2020-12-23 10:21:57,"11",1.33,458459,160.0,58.6,13.8
2020-12-23 10:21:57,"12",1.00,559035,1240.0,77.7,10.0
2020-12-23 10:21:57,"13",1.55,466085,3480.0,56.5,14.5
2020-12-23 10:21:57,"14",0.34,59442,0.0,4.4,3.1
2020-12-23 10:21:57,"15",0.50,26124,40.0,0.3,1.8
2020-12-23 10:21:57,"16",1.03,35568,0.0,0.1,2.8
2020-12-23 10:21:57,"17",0.42,29302,40.0,1.0,1.5
2020-12-23 10:21:57,"18",0.50,26144,0.0,0.2,1.8
2020-12-23 10:21:57,"19",0.51,14997,0.0,0.0,1.2
2020-12-23 10:21:57,"40",0.71,109321,520.0,2.9,2.4
2020-12-23 10:21:57,"41",0.66,52045,880.0,0.8,2.5
2020-12-23 10:21:57,"42",0.68,12650,0.0,0.4,0.2
2020-12-23 10:21:57,"43",0.57,25218,360.0,0.8,0.5
2020-12-23 10:21:57,"44",0.67,94736,160.0,11.9,4.6
2020-12-23 10:21:57,"45",1.20,32108,200.0,2.9,0.5
2020-12-23 10:21:57,"46",0.41,41223,800.0,1.3,1.2
2020-12-23 10:21:57,"47",0.43,37988,0.0,0.8,3.2
2020-12-23 10:21:57,"48",0.31,187678,560.0,4.5,24.6
2020-12-23 10:21:57,"49",0.59,64975,280.0,6.1,1.2
2020-12-23 10:21:57,"50",1.14,436098,2320.0,46.7,15.8
2020-12-23 10:21:57,"51",1.30,468430,240.0,52.7,14.2
2020-12-23 10:21:57,"52",1.49,678342,4440.0,100.3,3.8
2020-12-23 10:21:57,"53",1.35,589291,7280.0,62.1,16.1
2020-12-23 10:21:57,"54",0.70,86107,0.0,1.1,7.1
2020-12-23 10:21:57,"55",0.61,44782,80.0,1.1,2.8
2020-12-23 10:21:57,"56",0.57,37047,40.0,0.0,3.9
2020-12-23 10:21:57,"57",0.75,597824,0.0,48.8,34.6
2020-12-23 10:21:57,"58",0.58,45891,0.0,0.0,2.7
2020-12-23 10:21:57,"59",0.58,35002,40.0,0.1,2.8
2020-12-23 10:21:58,"0",0.89,273789,920.0,2.2,3.4
2020-12-23 10:21:58,"1",0.65,97712,1880.0,4.7,1.8
2020-12-23 10:21:58,"2",0.80,264456,760.0,43.1,10.9
2020-12-23 10:21:58,"3",0.62,81275,840.0,16.6,2.8
2020-12-23 10:21:58,"4",1.01,84955,400.0,5.0,1.2
2020-12-23 10:21:58,"5",0.37,32960,1120.0,1.7,0.8
2020-12-23 10:21:58,"6",0.64,358580,520.0,53.9,7.5
2020-12-23 10:21:58,"7",0.69,99402,720.0,16.2,2.0
2020-12-23 10:21:58,"8",1.06,78834,200.0,6.4,1.6
2020-12-23 10:21:58,"9",0.57,75133,560.0,4.6,1.9
2020-12-23 10:21:58,"10",1.36,755818,240.0,97.0,74.3
2020-12-23 10:21:58,"11",1.22,617428,1760.0,58.0,23.4
2020-12-23 10:21:58,"12",1.40,687623,7560.0,84.7,11.1
2020-12-23 10:21:58,"13",1.16,506814,1240.0,52.7,16.4
2020-12-23 10:21:58,"14",0.51,121542,0.0,8.4,6.3
2020-12-23 10:21:58,"15",0.51,62849,120.0,0.3,4.7
2020-12-23 10:21:58,"16",1.16,74533,80.0,0.3,5.6
2020-12-23 10:21:58,"17",0.57,49333,40.0,0.4,6.4
2020-12-23 10:21:58,"18",0.57,39939,0.0,0.2,2.3
2020-12-23 10:21:58,"19",0.43,35747,0.0,0.0,5.4
2020-12-23 10:21:58,"40",0.67,126946,840.0,4.8,3.1
2020-12-23 10:21:58,"41",0.87,95476,520.0,3.7,3.2
2020-12-23 10:21:58,"42",0.45,36508,480.0,0.9,0.7
2020-12-23 10:21:58,"43",0.90,46957,440.0,2.3,0.9
2020-12-23 10:21:58,"44",0.60,133036,7000.0,15.3,2.7
2020-12-23 10:21:58,"45",1.24,86207,720.0,4.0,3.1
2020-12-23 10:21:58,"46",0.79,578400,1520.0,51.8,30.6
2020-12-23 10:21:58,"47",1.09,207040,3760.0,17.7,4.1
2020-12-23 10:21:58,"48",0.35,366319,880.0,29.5,11.2
2020-12-23 10:21:58,"49",0.82,745244,320.0,87.9,45.8
2020-12-23 10:21:58,"50",1.31,640606,80.0,78.0,19.7
2020-12-23 10:21:58,"51",1.43,663317,7200.0,79.9,18.2
2020-12-23 10:21:58,"52",1.29,568350,3120.0,79.7,8.7
2020-12-23 10:21:58,"53",1.67,581432,3960.0,74.9,18.8
2020-12-23 10:21:58,"54",0.84,57102,0.0,0.1,6.5
2020-12-23 10:21:58,"55",0.76,64252,80.0,7.6,3.8
2020-12-23 10:21:58,"56",0.59,32921,40.0,0.0,3.0
2020-12-23 10:21:58,"57",0.66,167004,120.0,20.3,2.9
2020-12-23 10:21:58,"58",0.70,78297,0.0,0.6,5.9
2020-12-23 10:21:58,"59",0.42,77344,40.0,0.7,16.3
2020-12-23 10:21:59,"0",0.89,245172,1000.0,0.8,1.7
2020-12-23 10:21:59,"1",0.33,25818,40.0,0.6,0.2
2020-12-23 10:21:59,"2",0.22,3130,40.0,0.0,0.1
2020-12-23 10:21:59,"3",0.58,7586,120.0,0.9,0.3
2020-12-23 10:21:59,"4",0.96,138293,9960.0,11.2,2.8
2020-12-23 10:21:59,"5",0.63,105327,2200.0,10.5,2.4
2020-12-23 10:21:59,"6",0.89,60485,1240.0,1.2,2.8
2020-12-23 10:21:59,"7",0.51,44933,520.0,1.1,1.2
2020-12-23 10:21:59,"8",0.94,24669,880.0,0.6,1.0
2020-12-23 10:21:59,"9",0.48,24286,880.0,1.9,1.0
2020-12-23 10:21:59,"10",1.31,558705,6120.0,63.9,62.0
2020-12-23 10:21:59,"11",1.29,754397,5640.0,68.4,23.6
2020-12-23 10:21:59,"12",1.43,611914,320.0,93.2,6.2
2020-12-23 10:21:59,"13",1.20,348723,520.0,41.4,14.9
2020-12-23 10:21:59,"14",0.47,221266,0.0,16.4,14.3
2020-12-23 10:21:59,"15",0.38,79892,120.0,0.3,3.2
2020-12-23 10:21:59,"16",1.15,79768,80.0,1.1,4.6
2020-12-23 10:21:59,"17",0.63,33669,0.0,0.1,2.6
2020-12-23 10:21:59,"18",0.56,25006,0.0,0.1,1.1
2020-12-23 10:21:59,"19",0.52,28772,0.0,0.0,5.0
2020-12-23 10:21:59,"40",0.43,44410,800.0,0.2,0.5
2020-12-23 10:21:59,"41",0.40,20220,80.0,0.1,0.2
2020-12-23 10:21:59,"42",0.27,3348,200.0,0.2,0.0
2020-12-23 10:21:59,"43",0.93,15510,800.0,1.1,0.4
2020-12-23 10:21:59,"44",0.37,25380,2600.0,3.2,1.2
2020-12-23 10:21:59,"45",1.33,29471,1320.0,2.2,1.4
2020-12-23 10:21:59,"46",0.36,10007,720.0,0.9,0.9
2020-12-23 10:21:59,"47",0.38,57435,1200.0,2.6,1.2
2020-12-23 10:21:59,"48",0.49,216080,600.0,12.2,12.2
2020-12-23 10:21:59,"49",0.08,1401,0.0,0.0,0.0
2020-12-23 10:21:59,"50",1.39,457452,1120.0,53.1,18.4
2020-12-23 10:21:59,"51",1.14,526078,1360.0,60.6,22.7
2020-12-23 10:21:59,"52",1.18,518164,640.0,74.1,10.4
2020-12-23 10:21:59,"53",1.38,456808,1120.0,54.9,9.6
2020-12-23 10:21:59,"54",0.61,222208,8760.0,10.2,16.1
2020-12-23 10:21:59,"55",0.43,31721,80.0,2.2,1.9
2020-12-23 10:21:59,"56",0.50,22606,40.0,0.0,3.0
2020-12-23 10:21:59,"57",0.59,82796,0.0,10.0,1.9
2020-12-23 10:21:59,"58",0.51,22380,0.0,0.0,1.6
2020-12-23 10:21:59,"59",0.53,25651,0.0,0.0,2.5
2020-12-23 10:22:00,"0",0.96,222436,960.0,1.8,2.3
2020-12-23 10:22:00,"1",0.46,52202,200.0,0.2,0.5
2020-12-23 10:22:00,"2",0.28,16655,80.0,1.3,1.0
2020-12-23 10:22:00,"3",0.53,16179,0.0,0.4,0.1
2020-12-23 10:22:00,"4",0.96,24160,360.0,5.5,0.9
2020-12-23 10:22:00,"5",0.23,12764,40.0,1.1,0.5
2020-12-23 10:22:00,"6",0.75,52435,680.0,3.2,0.7
2020-12-23 10:22:00,"7",0.72,187257,440.0,16.1,5.2
2020-12-23 10:22:00,"8",1.16,47377,320.0,2.3,2.4
2020-12-23 10:22:00,"9",0.72,562145,14560.0,49.4,31.3
2020-12-23 10:22:00,"10",1.52,656334,1560.0,85.9,28.1
2020-12-23 10:22:00,"11",1.62,1041117,3120.0,140.9,25.9
2020-12-23 10:22:00,"12",1.22,866165,1080.0,108.4,15.7
2020-12-23 10:22:00,"13",1.44,478934,1240.0,53.9,12.4
2020-12-23 10:22:00,"14",0.49,79140,1000.0,3.1,5.4
2020-12-23 10:22:00,"15",0.52,61279,80.0,1.1,4.8
2020-12-23 10:22:00,"16",1.23,69956,480.0,0.4,4.5
2020-12-23 10:22:00,"17",0.69,53147,0.0,1.3,3.0
2020-12-23 10:22:00,"18",0.57,58184,0.0,0.6,5.0
2020-12-23 10:22:00,"19",0.46,92440,0.0,0.6,6.2
2020-12-23 10:22:00,"40",0.60,80471,1880.0,6.4,3.3
2020-12-23 10:22:00,"41",0.52,60250,920.0,1.1,1.4
2020-12-23 10:22:00,"42",0.57,50748,240.0,0.9,1.8
2020-12-23 10:22:00,"43",0.84,76059,720.0,2.7,2.0
2020-12-23 10:22:00,"44",0.58,77098,1080.0,2.6,2.8
2020-12-23 10:22:00,"45",1.17,69559,1240.0,3.9,2.7
2020-12-23 10:22:00,"46",0.81,474990,160.0,38.9,29.4
2020-12-23 10:22:00,"47",0.78,440663,760.0,38.6,28.4
2020-12-23 10:22:00,"48",0.28,218464,400.0,12.0,6.1
2020-12-23 10:22:00,"49",0.61,191531,360.0,20.0,6.8
2020-12-23 10:22:00,"50",0.97,421425,320.0,43.8,15.4
