Time,Core,IPC,LLC Misses,LLC[KB],MBL[MB/s],MBR[MB/s]
2020-12-23 10:20:24,"0-9,40-49",0.72,2587031,24960.0,196.5,114.3
2020-12-23 10:20:24,"10-19,50-59",1.20,4795242,25280.0,537.7,218.6
2020-12-23 10:20:24,"20-29,60-69",1.27,5587455,25440.0,768.8,118.2
2020-12-23 10:20:24,"30-39,70-79",1.14,7053041,25480.0,711.2,137.3
2020-12-23 10:20:25,"0-9,40-49",0.47,1036083,24600.0,50.9,18.2
2020-12-23 10:20:25,"10-19,50-59",1.19,4885824,25280.0,514.3,252.1
2020-12-23 10:20:25,"20-29,60-69",1.30,4387647,25320.0,613.5,95.4
2020-12-23 10:20:25,"30-39,70-79",1.15,7798808,25400.0,810.0,198.5
2020-12-23 10:20:26,"0-9,40-49",0.82,3209636,24800.0,230.9,112.3
2020-12-23 10:20:26,"10-19,50-59",1.21,5918613,25480.0,619.3,313.3
2020-12-23 10:20:26,"20-29,60-69",1.26,5162766,25240.0,687.7,112.3
2020-12-23 10:20:26,"30-39,70-79",1.18,7551304,25400.0,802.3,173.6
2020-12-23 10:20:27,"0-9,40-49",0.81,4577692,24880.0,254.4,185.5
2020-12-23 10:20:27,"10-19,50-59",1.19,7255324,25520.0,758.4,356.1
2020-12-23 10:20:27,"20-29,60-69",1.29,6797906,25440.0,792.5,204.8
2020-12-23 10:20:27,"30-39,70-79",1.21,7588519,25480.0,673.3,205.2
2020-12-23 10:20:28,"0-9,40-49",1.05,4518705,24640.0,358.6,206.4
2020-12-23 10:20:28,"10-19,50-59",1.11,6665294,25560.0,727.0,291.6
2020-12-23 10:20:28,"20-29,60-69",1.21,5085718,25360.0,565.3,168.4
2020-12-23 10:20:28,"30-39,70-79",1.20,7200732,25440.0,748.7,180.9
2020-12-23 10:20:29,"0-9,40-49",0.60,2131430,24960.0,125.3,68.1
2020-12-23 10:20:29,"10-19,50-59",1.13,6138141,25480.0,655.3,236.5
2020-12-23 10:20:29,"20-29,60-69",1.31,5496318,25280.0,690.6,135.7
2020-12-23 10:20:29,"30-39,70-79",1.20,8083574,25480.0,715.2,247.0
2020-12-23 10:20:30,"0-9,40-49",0.69,2369094,25040.0,172.8,90.8
2020-12-23 10:20:30,"10-19,50-59",1.27,4563147,25360.0,458.7,274.3
2020-12-23 10:20:30,"20-29,60-69",1.30,4632631,25160.0,595.2,117.0
2020-12-23 10:20:30,"30-39,70-79",1.20,6100169,25240.0,655.2,144.8
2020-12-23 10:20:31,"0-9,40-49",0.72,2003048,24440.0,141.8,78.9
2020-12-23 10:20:31,"10-19,50-59",1.23,4612736,25360.0,487.4,241.5
2020-12-23 10:20:31,"20-29,60-69",1.35,6248878,25360.0,836.6,146.7
2020-12-23 10:20:31,"30-39,70-79",1.19,6467519,25440.0,697.8,156.9
2020-12-23 10:20:32,"0-9,40-49",0.81,3782764,25360.0,294.3,142.3
2020-12-23 10:20:32,"10-19,50-59",1.21,6804299,25480.0,737.1,322.7
2020-12-23 10:20:32,"20-29,60-69",1.24,4188696,25080.0,478.2,128.2
2020-12-23 10:20:32,"30-39,70-79",1.17,7236380,25440.0,781.2,155.0
2020-12-23 10:20:33,"0-9,40-49",0.94,3152963,25160.0,177.3,121.2
2020-12-23 10:20:33,"10-19,50-59",1.22,6893751,25440.0,684.6,323.9
2020-12-23 10:20:33,"20-29,60-69",1.43,6239339,25400.0,698.4,212.3
2020-12-23 10:20:33,"30-39,70-79",1.10,7846160,25400.0,800.5,167.2
2020-12-23 10:20:34,"0-9,40-49",0.73,2658671,24480.0,180.3,100.0
2020-12-23 10:20:34,"10-19,50-59",1.26,5154641,25480.0,564.4,221.4
2020-12-23 10:20:34,"20-29,60-69",1.23,5585755,24960.0,704.8,143.2
2020-12-23 10:20:34,"30-39,70-79",1.18,8241112,25480.0,919.2,189.1
2020-12-23 10:20:35,"0-9,40-49",0.67,1566409,25160.0,100.7,28.6
2020-12-23 10:20:35,"10-19,50-59",1.25,5226201,25200.0,519.5,289.3
2020-12-23 10:20:35,"20-29,60-69",1.25,5859106,25440.0,718.3,140.5
2020-12-23 10:20:35,"30-39,70-79",1.14,7055451,25480.0,734.8,150.2
2020-12-23 10:20:36,"0-9,40-49",0.81,3045986,25040.0,223.3,125.8
2020-12-23 10:20:36,"10-19,50-59",1.24,5759109,25360.0,626.5,271.0
2020-12-23 10:20:36,"20-29,60-69",1.26,3932336,25160.0,493.0,96.4
2020-12-23 10:20:36,"30-39,70-79",1.22,6691957,25400.0,758.9,143.1
