104,1,,352506,740970,18968832
104,1695,,1,0.47573586,0.018583432
104,1695,,,,
104,1695,,,,
104,1695,,,,
104,1695,,,,
104,1695,,,,
104,1695,,,,
104,1695,,,,
104,1695,,,,
104,1695,,,,
104,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
117,1695,,,,
117,1695,,,,
117,1695,,,,
117,1695,,,,
117,1695,,,,
117,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
121,1695,,,,
121,1695,,,,
121,1695,,,,
121,1695,,,,
121,1695,,,,
121,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
117,1695,,,,
117,1695,,,,
117,1695,,,,
117,1695,,,,
117,1695,,,,
117,1695,,,,
115,1695,,,,
115,1695,,,,
115,1695,,,,
115,1695,,,,
115,1695,,,,
115,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
111,1695,,,,
111,1695,,,,
111,1695,,,,
111,1695,,,,
111,1695,,,,
111,1695,,,,
121,1695,,,,
121,1695,,,,
121,1695,,,,
121,1695,,,,
121,1695,,,,
121,1695,,,,
113,1695,,,,
113,1695,,,,
113,1695,,,,
113,1695,,,,
113,1695,,,,
113,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
125,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
123,1695,,,,
111,1695,,,,
111,1695,,,,
111,1695,,,,
111,1695,,,,
111,1695,,,,
111,1695,,,,
115,1695,,,,
115,1695,,,,
115,1695,,,,
115,1695,,,,
115,1695,,,,
115,1695,,,,
117,1695,,,,
117,1695,,,,
117,1695,,,,
117,1695,,,,
117,1695,,,,
117,1695,,,,
121,1695,,,,
121,1695,,,,
121,1695,,,,
121,1695,,,,
121,1695,,,,
121,1695,,,,
96,1695,,,,
96,1695,,,,
96,1695,,,,
96,1695,,,,
96,1695,,,,
96,1695,,,,
109,1695,,,,
109,1695,,,,
109,1695,,,,
109,1695,,,,
109,1695,,,,
109,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
119,1695,,,,
