Time,Core,IPC,LLC Misses,LLC[KB],MBL[MB/s],MBR[MB/s]
2020-12-24 16:55:21,"10-19,50-59,20-29,60-69,30-39,70-79",1.52,22836900,76640.0,2581.1,325.9
2020-12-24 16:55:22,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,29988938,76560.0,3034.0,1144.9
2020-12-24 16:55:23,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,25467283,76560.0,2722.9,522.0
2020-12-24 16:55:24,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,20763409,76680.0,2369.6,342.1
2020-12-24 16:55:25,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,24955798,76520.0,2710.5,583.5
2020-12-24 16:55:26,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,24275356,76640.0,2661.6,429.0
2020-12-24 16:55:27,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,24816858,76320.0,2638.9,602.9
2020-12-24 16:55:28,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,23629358,76600.0,2564.0,402.4
2020-12-24 16:55:29,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,24808941,76640.0,2719.0,353.3
2020-12-24 16:55:30,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,18771664,76640.0,2290.7,264.0
2020-12-24 16:55:31,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,20936318,76240.0,2283.3,651.4
2020-12-24 16:55:32,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,17884330,76520.0,2130.7,431.6
2020-12-24 16:55:33,"10-19,50-59,20-29,60-69,30-39,70-79",1.38,26350618,76560.0,2624.2,842.6
2020-12-24 16:55:34,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,24920858,76240.0,2787.2,497.0
2020-12-24 16:55:35,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,25691195,76680.0,2745.2,414.6
2020-12-24 16:55:36,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,25061469,76600.0,2764.8,311.8
2020-12-24 16:55:37,"10-19,50-59,20-29,60-69,30-39,70-79",1.37,26796614,76600.0,2809.3,730.6
2020-12-24 16:55:38,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,24390907,76480.0,2709.3,297.3
2020-12-24 16:55:39,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,26075180,76600.0,2902.1,260.7
2020-12-24 16:55:40,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,24314366,76440.0,2545.7,578.7
2020-12-24 16:55:41,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,23858168,76640.0,2633.2,420.6
2020-12-24 16:55:42,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,21511638,76640.0,2465.8,318.9
2020-12-24 16:55:43,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,22333378,76480.0,2363.8,579.9
2020-12-24 16:55:44,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,24360282,76520.0,2503.9,679.7
2020-12-24 16:55:45,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,19215577,76600.0,2215.0,348.3
2020-12-24 16:55:46,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,18999666,76680.0,2128.8,561.4
2020-12-24 16:55:47,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,26969197,76560.0,2789.1,390.7
2020-12-24 16:55:48,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,23829512,76680.0,2614.6,343.4
2020-12-24 16:55:49,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,21098922,76640.0,2356.9,462.7
2020-12-24 16:55:50,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,22060083,76400.0,2467.7,279.5
2020-12-24 16:55:51,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,19765603,76640.0,2329.5,296.7
2020-12-24 16:55:52,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,21991468,76640.0,2417.3,567.0
2020-12-24 16:55:53,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,24354821,76640.0,2608.5,542.4
2020-12-24 16:55:54,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,29226464,76560.0,2924.1,624.5
2020-12-24 16:55:55,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,26516984,76480.0,2776.1,536.5
2020-12-24 16:55:56,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,17412188,76520.0,2091.8,289.3
2020-12-24 16:55:57,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,24651743,76320.0,2765.1,454.7
2020-12-24 16:55:58,"10-19,50-59,20-29,60-69,30-39,70-79",1.39,19492588,76400.0,2215.7,654.3
2020-12-24 16:55:59,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,23709866,76600.0,2691.2,365.3
2020-12-24 16:56:00,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,23047675,76560.0,2640.2,250.1
2020-12-24 16:56:01,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,25238784,76600.0,2621.5,602.0
2020-12-24 16:56:02,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,26597265,76680.0,2810.4,444.2
2020-12-24 16:56:03,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,24116917,76600.0,2559.1,630.4
2020-12-24 16:56:04,"10-19,50-59,20-29,60-69,30-39,70-79",1.39,28034871,76680.0,2831.5,646.1
2020-12-24 16:56:05,"10-19,50-59,20-29,60-69,30-39,70-79",1.39,27255439,76640.0,2718.8,776.6
2020-12-24 16:56:06,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,23515771,76560.0,2601.2,484.9
2020-12-24 16:56:07,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,28494413,76640.0,2935.0,720.8
2020-12-24 16:56:08,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,22891815,76680.0,2590.2,318.2
2020-12-24 16:56:09,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,20669197,76640.0,2457.0,349.2
2020-12-24 16:56:10,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,23443331,76360.0,2580.2,492.6
2020-12-24 16:56:11,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,27666060,76600.0,2720.5,749.2
2020-12-24 16:56:12,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,24018182,76520.0,2634.5,424.6
2020-12-24 16:56:13,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,20207528,76360.0,2136.6,565.8
2020-12-24 16:56:14,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,21336654,76200.0,2369.7,424.2
2020-12-24 16:56:15,"10-19,50-59,20-29,60-69,30-39,70-79",1.52,21288552,76600.0,2342.4,400.9
2020-12-24 16:56:16,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,28805511,76560.0,2697.2,910.9
2020-12-24 16:56:17,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,21852448,76560.0,2370.2,740.7
2020-12-24 16:56:18,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,21942658,76480.0,2422.5,359.1
2020-12-24 16:56:19,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,22306256,76600.0,2355.2,530.8
2020-12-24 16:56:20,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,18564232,76600.0,2188.8,295.2
2020-12-24 16:56:21,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,19469501,76600.0,2185.5,382.7
2020-12-24 16:56:22,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,26040921,76440.0,2769.8,661.1
2020-12-24 16:56:23,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,23556886,76640.0,2546.5,511.3
2020-12-24 16:56:24,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,19735635,76440.0,2238.1,378.9
2020-12-24 16:56:25,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,20459458,76400.0,2288.2,508.2
2020-12-24 16:56:26,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,25375579,76560.0,2648.4,542.9
2020-12-24 16:56:27,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,22267642,76600.0,2345.1,642.4
2020-12-24 16:56:28,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,19322521,76240.0,2218.2,487.5
2020-12-24 16:56:29,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,25338934,76640.0,2778.2,355.7
2020-12-24 16:56:30,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,22300538,76600.0,2447.0,272.8
2020-12-24 16:56:31,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,26134302,76360.0,2683.6,423.0
2020-12-24 16:56:32,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,19933549,76480.0,2236.6,320.2
2020-12-24 16:56:33,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,21129197,75840.0,2377.1,378.5
2020-12-24 16:56:34,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,26618845,76560.0,2806.1,552.0
2020-12-24 16:56:35,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,20374745,76560.0,2337.3,302.5
2020-12-24 16:56:36,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,20842290,76520.0,2361.1,268.3
2020-12-24 16:56:37,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,27168760,76120.0,2742.0,654.8
2020-12-24 16:56:38,"10-19,50-59,20-29,60-69,30-39,70-79",1.53,26964818,76600.0,2734.6,680.0
2020-12-24 16:56:39,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,19078091,76520.0,2214.6,268.0
2020-12-24 16:56:40,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,20724198,76480.0,2343.8,566.2
2020-12-24 16:56:41,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,23306145,76480.0,2522.2,394.8
2020-12-24 16:56:42,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,20036140,76600.0,2226.4,489.0
2020-12-24 16:56:43,"10-19,50-59,20-29,60-69,30-39,70-79",1.36,20881967,76680.0,2370.2,590.2
2020-12-24 16:56:44,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,22106108,76680.0,2456.1,407.4
2020-12-24 16:56:45,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,22540308,76560.0,2514.0,287.8
2020-12-24 16:56:46,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,18106984,76640.0,2084.8,525.4
2020-12-24 16:56:47,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,18517741,76360.0,2102.3,540.9
2020-12-24 16:56:48,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,18750504,76520.0,2133.2,512.5
2020-12-24 16:56:49,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,24068072,76480.0,2647.8,420.5
2020-12-24 16:56:50,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,21566558,76600.0,2392.3,341.4
2020-12-24 16:56:51,"10-19,50-59,20-29,60-69,30-39,70-79",1.52,22002182,76560.0,2478.2,255.8
2020-12-24 16:56:52,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,25046342,76600.0,2646.7,515.4
2020-12-24 16:56:53,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,21943257,76440.0,2426.0,447.2
2020-12-24 16:56:54,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,18503333,76560.0,2113.4,382.6
2020-12-24 16:56:55,"10-19,50-59,20-29,60-69,30-39,70-79",1.34,19675156,74000.0,2152.1,580.9
2020-12-24 16:56:56,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,20181470,76640.0,2292.7,316.5
2020-12-24 16:56:57,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,25713803,76600.0,2800.7,301.6
2020-12-24 16:56:58,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,26210564,76560.0,2763.2,511.4
2020-12-24 16:56:59,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,22949888,76560.0,2443.4,683.5
2020-12-24 16:57:00,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,22948243,76600.0,2582.3,350.1
2020-12-24 16:57:01,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,23744139,76640.0,2647.0,343.5
2020-12-24 16:57:02,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,18263930,76280.0,2155.4,319.3
2020-12-24 16:57:03,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,26289485,76520.0,2813.9,383.5
2020-12-24 16:57:04,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,23497264,76560.0,2587.6,572.3
2020-12-24 16:57:05,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,21309221,76600.0,2428.5,352.7
2020-12-24 16:57:06,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,23623265,76440.0,2686.8,360.0
2020-12-24 16:57:07,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,25043720,76640.0,2704.0,640.0
2020-12-24 16:57:08,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,24876650,76600.0,2719.8,294.5
2020-12-24 16:57:09,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,26614109,76560.0,2856.0,458.1
2020-12-24 16:57:10,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,28708152,76560.0,2829.1,712.5
2020-12-24 16:57:11,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,16683928,76560.0,2056.1,356.7
2020-12-24 16:57:12,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,27216328,76480.0,2866.6,528.5
2020-12-24 16:57:13,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,26568595,76480.0,2817.9,572.4
2020-12-24 16:57:14,"10-19,50-59,20-29,60-69,30-39,70-79",1.36,19120724,76600.0,2125.5,387.8
2020-12-24 16:57:15,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,24087437,76640.0,2694.4,339.2
2020-12-24 16:57:16,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,21581978,76480.0,2423.2,561.7
2020-12-24 16:57:17,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,21764579,76480.0,2440.7,369.3
2020-12-24 16:57:18,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,16927052,76520.0,2072.0,279.0
2020-12-24 16:57:19,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,21275302,75600.0,2430.7,406.1
2020-12-24 16:57:20,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,22987089,76400.0,2474.6,473.2
2020-12-24 16:57:21,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,23781827,76560.0,2616.4,452.9
2020-12-24 16:57:22,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,28078017,76600.0,2970.4,544.6
2020-12-24 16:57:23,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,22797254,76360.0,2538.1,375.7
2020-12-24 16:57:24,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,21082345,76360.0,2376.4,343.5
2020-12-24 16:57:25,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,22661785,76200.0,2456.8,541.4
2020-12-24 16:57:26,"10-19,50-59,20-29,60-69,30-39,70-79",1.51,21033039,76440.0,2389.7,473.0
2020-12-24 16:57:27,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,20028499,76600.0,2228.0,479.6
2020-12-24 16:57:28,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,26351799,76440.0,2823.5,376.1
2020-12-24 16:57:29,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,25367573,76560.0,2779.5,260.6
2020-12-24 16:57:30,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,24951953,76560.0,2778.9,299.5
2020-12-24 16:57:31,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,25819489,76520.0,2675.0,631.9
2020-12-24 16:57:32,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,24291991,76560.0,2692.9,342.5
2020-12-24 16:57:33,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,23146607,76640.0,2627.9,375.8
2020-12-24 16:57:34,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,24669046,76560.0,2607.3,513.5
2020-12-24 16:57:35,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,20572669,76480.0,2427.5,379.5
2020-12-24 16:57:36,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,24523713,76680.0,2716.2,418.0
2020-12-24 16:57:37,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,25422133,76560.0,2792.0,515.1
2020-12-24 16:57:38,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,20138158,76280.0,2361.7,338.2
2020-12-24 16:57:39,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,25698590,76640.0,2898.5,321.1
2020-12-24 16:57:40,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,20982612,76480.0,2448.7,353.5
2020-12-24 16:57:41,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,25663198,76600.0,2787.2,441.6
2020-12-24 16:57:42,"10-19,50-59,20-29,60-69,30-39,70-79",1.51,25017830,76600.0,2735.0,755.4
2020-12-24 16:57:43,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,27529990,76640.0,2730.6,819.8
2020-12-24 16:57:44,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,24462265,76640.0,2784.1,526.3
2020-12-24 16:57:45,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,26842279,76280.0,2890.2,447.4
2020-12-24 16:57:46,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,29017914,76600.0,3025.1,665.0
2020-12-24 16:57:47,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,26160608,76680.0,2853.4,444.8
2020-12-24 16:57:48,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,17962346,76440.0,2199.5,361.8
2020-12-24 16:57:49,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,19931512,76640.0,2234.2,362.9
2020-12-24 16:57:50,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,20628167,76640.0,2358.7,322.2
2020-12-24 16:57:51,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,21442560,76680.0,2519.6,364.1
2020-12-24 16:57:52,"10-19,50-59,20-29,60-69,30-39,70-79",1.39,24148091,76480.0,2589.9,666.1
2020-12-24 16:57:53,"10-19,50-59,20-29,60-69,30-39,70-79",1.39,30082167,76400.0,3100.0,587.7
2020-12-24 16:57:54,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,20766035,76520.0,2404.3,426.0
2020-12-24 16:57:55,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,23587799,76600.0,2596.4,613.4
2020-12-24 16:57:56,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,21767416,76560.0,2475.0,373.7
2020-12-24 16:57:57,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,21924757,76480.0,2534.7,425.1
2020-12-24 16:57:58,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,20774078,76480.0,2269.3,578.9
2020-12-24 16:57:59,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,25490654,76280.0,2815.0,426.9
2020-12-24 16:58:00,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,25967779,76680.0,2861.5,349.6
2020-12-24 16:58:01,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,23524887,76560.0,2627.1,463.8
2020-12-24 16:58:02,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,22098130,76680.0,2523.3,365.6
2020-12-24 16:58:03,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,28797428,76360.0,2990.2,702.3
2020-12-24 16:58:04,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,27522655,76520.0,2849.3,757.9
2020-12-24 16:58:05,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,23771064,76680.0,2623.9,370.7
2020-12-24 16:58:06,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,27611633,76440.0,2957.2,332.9
2020-12-24 16:58:07,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,23035316,76640.0,2442.6,615.5
2020-12-24 16:58:08,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,22516606,76600.0,2577.6,385.4
2020-12-24 16:58:09,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,26302181,76560.0,2883.7,346.7
2020-12-24 16:58:10,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,19529391,76600.0,2357.0,566.7
2020-12-24 16:58:11,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,19633739,76520.0,2341.4,343.5
2020-12-24 16:58:12,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,24479725,76440.0,2851.9,382.0
2020-12-24 16:58:13,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,28192232,76560.0,2979.3,605.6
2020-12-24 16:58:14,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,30385057,76640.0,2994.6,793.3
2020-12-24 16:58:15,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,25261368,76680.0,2862.6,323.4
2020-12-24 16:58:16,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,25125740,76400.0,2745.5,700.6
2020-12-24 16:58:17,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,20419129,76720.0,2344.6,352.0
2020-12-24 16:58:18,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,20088612,76600.0,2318.6,417.6
2020-12-24 16:58:19,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,25451001,76640.0,2693.1,514.8
2020-12-24 16:58:20,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,24994372,76640.0,2753.0,288.3
2020-12-24 16:58:21,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,27148105,76680.0,2952.3,307.7
2020-12-24 16:58:22,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,22823398,76680.0,2562.1,575.9
2020-12-24 16:58:23,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,24883990,76600.0,2725.2,423.3
2020-12-24 16:58:24,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,22683662,76480.0,2493.8,605.0
2020-12-24 16:58:25,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,29321434,76680.0,3101.1,625.8
2020-12-24 16:58:26,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,26633142,76680.0,2946.4,391.6
2020-12-24 16:58:27,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,26189596,76600.0,2856.2,422.4
2020-12-24 16:58:28,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,23190327,76640.0,2571.0,450.5
2020-12-24 16:58:29,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,21216830,76600.0,2449.8,348.4
2020-12-24 16:58:30,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,24209572,76720.0,2693.9,301.7
2020-12-24 16:58:31,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,25487801,76720.0,2824.1,470.2
2020-12-24 16:58:32,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,21291665,76640.0,2482.3,370.9
2020-12-24 16:58:33,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,22712918,76600.0,2682.0,614.9
2020-12-24 16:58:34,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,22699613,76640.0,2459.1,597.9
2020-12-24 16:58:35,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,25942954,76600.0,2753.7,619.9
2020-12-24 16:58:36,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,29791700,76600.0,3149.8,570.8
2020-12-24 16:58:37,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,20231162,76360.0,2291.8,613.2
2020-12-24 16:58:38,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,19719243,76680.0,2329.6,342.1
2020-12-24 16:58:39,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,20939403,76360.0,2481.4,287.0
2020-12-24 16:58:40,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,23248184,76480.0,2667.7,467.9
2020-12-24 16:58:41,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,22425713,76680.0,2550.9,358.1
2020-12-24 16:58:42,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,25606266,76600.0,2855.2,416.5
2020-12-24 16:58:43,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,24730642,76480.0,2698.1,598.9
2020-12-24 16:58:44,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,22681439,76520.0,2575.7,632.1
2020-12-24 16:58:45,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,28768739,76680.0,3064.5,446.1
2020-12-24 16:58:46,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,29774492,73720.0,2990.6,881.6
2020-12-24 16:58:47,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,26238006,76600.0,2778.9,365.9
2020-12-24 16:58:48,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,20275951,75880.0,2360.3,345.7
2020-12-24 16:58:49,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,21299602,76720.0,2381.6,476.2
2020-12-24 16:58:50,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,22429126,76600.0,2524.9,343.9
2020-12-24 16:58:51,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,19865544,76560.0,2337.1,326.6
2020-12-24 16:58:52,"10-19,50-59,20-29,60-69,30-39,70-79",1.38,19918135,76600.0,2263.2,592.6
2020-12-24 16:58:53,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,21728293,76480.0,2482.6,462.5
2020-12-24 16:58:54,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,21117472,76520.0,2444.5,361.2
2020-12-24 16:58:55,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,22901326,76600.0,2531.1,546.9
2020-12-24 16:58:56,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,26030860,76720.0,2841.4,331.0
2020-12-24 16:58:57,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,28991027,76480.0,2977.5,713.4
2020-12-24 16:58:58,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,25005975,76280.0,2717.0,620.4
2020-12-24 16:58:59,"10-19,50-59,20-29,60-69,30-39,70-79",1.51,21537921,76680.0,2484.9,369.5
2020-12-24 16:59:00,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,20662394,75720.0,2375.2,333.2
2020-12-24 16:59:01,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,22554548,76640.0,2514.2,624.8
2020-12-24 16:59:02,"10-19,50-59,20-29,60-69,30-39,70-79",1.38,21729947,76640.0,2472.2,591.5
2020-12-24 16:59:03,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,28608935,76640.0,3097.2,553.2
2020-12-24 16:59:04,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,23358343,76640.0,2522.0,611.4
2020-12-24 16:59:05,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,20975568,76560.0,2478.6,401.8
2020-12-24 16:59:06,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,23867824,76480.0,2813.6,368.1
2020-12-24 16:59:07,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,30216640,76560.0,3105.9,755.0
2020-12-24 16:59:08,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,24847531,76720.0,2719.8,523.1
2020-12-24 16:59:09,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,21584328,76600.0,2525.2,313.4
2020-12-24 16:59:10,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,22855242,76680.0,2519.0,665.9
2020-12-24 16:59:11,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,20765960,76680.0,2484.0,438.8
2020-12-24 16:59:12,"10-19,50-59,20-29,60-69,30-39,70-79",1.38,23067645,76480.0,2637.0,474.3
