4.0	3.0	100.0
105.0	50.0	90.91
255.0	200.0	97.56
405.0	351.0	98.87
555.0	502.0	99.41
705.0	653.0	99.69
855.0	802.0	99.63
1005.0	951.0	99.58
1155.0	1101.0	99.64
1305.0	1252.0	99.76
1455.0	1401.0	99.72
1605.0	1552.0	99.81
1755.0	1702.0	99.82
1905.0	1851.0	99.78
2055.0	2002.0	99.85
2205.0	2150.0	99.77
2355.0	2301.0	99.83
2505.0	2451.0	99.84
2655.0	2599.0	99.77
2805.0	2750.0	99.82
2955.0	2900.0	99.83
3105.0	3050.0	99.84
3255.0	3198.0	99.78
3405.0	3347.0	99.76
3555.0	3500.0	99.86
3705.0	3650.0	99.86
3855.0	3799.0	99.84
4005.0	3949.0	99.85
4155.0	4098.0	99.83
4305.0	4250.0	99.88
4455.0	4400.0	99.89
4605.0	4549.0	99.87
4755.0	4700.0	99.89
4905.0	4850.0	99.9
5055.0	4997.0	99.84
5205.0	5150.0	99.9
5355.0	5300.0	99.91
5505.0	5449.0	99.89
5655.0	5599.0	99.89
5805.0	5749.0	99.9
5955.0	5898.0	99.88
6105.0	6047.0	99.87
6255.0	6198.0	99.89
6405.0	6348.0	99.89
6555.0	6498.0	99.89
6705.0	6646.0	99.86
6855.0	6799.0	99.91
7005.0	6949.0	99.91
7155.0	7099.0	99.92
7305.0	7249.0	99.92
7455.0	7399.0	99.92
7605.0	7548.0	99.91
7755.0	7699.0	99.92
7905.0	7847.0	99.9
8055.0	7999.0	99.93
8205.0	8149.0	99.93
8355.0	8298.0	99.92
8505.0	8449.0	99.93
8655.0	8598.0	99.92
8805.0	8748.0	99.92
8955.0	8898.0	99.92
9105.0	9048.0	99.92
9255.0	9198.0	99.92
9405.0	9349.0	99.94
9555.0	9499.0	99.94
9705.0	9649.0	99.94
9855.0	9799.0	99.94
10005.0	9948.0	99.93
10155.0	10099.0	99.94
10305.0	10248.0	99.93
10455.0	10399.0	99.94
10605.0	10549.0	99.94
10755.0	10699.0	99.94
10905.0	10849.0	99.94
11055.0	10998.0	99.94
11205.0	11149.0	99.95
11355.0	11299.0	99.95
11505.0	11449.0	99.95
11655.0	11599.0	99.95
11805.0	11749.0	99.95
11955.0	11899.0	99.95
12105.0	12049.0	99.95
12255.0	12199.0	99.95
12405.0	12349.0	99.95
12555.0	12499.0	99.95
12705.0	12648.0	99.94
12855.0	12799.0	99.95
13005.0	12949.0	99.95
13155.0	13098.0	99.95
13305.0	13249.0	99.95
13455.0	13399.0	99.96
13605.0	13549.0	99.96
13755.0	13699.0	99.96
13905.0	13849.0	99.96
14055.0	13999.0	99.96
14205.0	14149.0	99.96
14355.0	14299.0	99.96
14505.0	14449.0	99.96
14655.0	14599.0	99.96
14805.0	14749.0	99.96
14955.0	14899.0	99.96
15105.0	15047.0	99.95
15255.0	15199.0	99.96
15405.0	15349.0	99.96
15555.0	15499.0	99.96
15705.0	15649.0	99.96
15855.0	15799.0	99.96
16005.0	15948.0	99.96
16155.0	16097.0	99.95
16305.0	16249.0	99.96
16455.0	16399.0	99.96
16605.0	16549.0	99.96
16755.0	16699.0	99.96
16905.0	16848.0	99.96
17055.0	16999.0	99.96
17205.0	17149.0	99.97
17355.0	17299.0	99.97
17505.0	17448.0	99.96
17655.0	17599.0	99.97
17805.0	17748.0	99.96
17955.0	17899.0	99.97
18105.0	18047.0	99.96
18255.0	18199.0	99.97
18405.0	18348.0	99.96
18555.0	18496.0	99.95
18705.0	18649.0	99.97
18855.0	18799.0	99.97
19005.0	18949.0	99.97
19155.0	19099.0	99.97
19305.0	19249.0	99.97
19455.0	19399.0	99.97
19605.0	19549.0	99.97
19755.0	19699.0	99.97
19905.0	19849.0	99.97
20055.0	19999.0	99.97
20205.0	20149.0	99.97
20355.0	20299.0	99.97
20505.0	20449.0	99.97
20655.0	20599.0	99.97
20805.0	20749.0	99.97
20955.0	20899.0	99.97
21105.0	21048.0	99.97
21255.0	21199.0	99.97
21405.0	21349.0	99.97
21555.0	21499.0	99.97
21705.0	21649.0	99.97
21855.0	21799.0	99.97
22005.0	21949.0	99.97
22155.0	22099.0	99.97
22305.0	22249.0	99.97
22455.0	22399.0	99.97
22605.0	22549.0	99.97
22755.0	22699.0	99.97
22905.0	22849.0	99.97
23055.0	22999.0	99.97
23205.0	23148.0	99.97
23355.0	23299.0	99.97
23505.0	23449.0	99.97
23655.0	23599.0	99.97
23805.0	23748.0	99.97
