4.0	3.0	100.0
205.0	94.0	89.52
505.0	398.0	98.27
805.0	696.0	98.72
1105.0	995.0	99.0
1405.0	1299.0	99.54
1705.0	1597.0	99.5
2005.0	1899.0	99.69
2305.0	2199.0	99.73
2605.0	2495.0	99.6
2905.0	2796.0	99.68
3205.0	3096.0	99.71
3505.0	3397.0	99.77
3805.0	3699.0	99.84
4105.0	3996.0	99.78
4405.0	4297.0	99.81
4705.0	4598.0	99.85
5005.0	4899.0	99.88
5305.0	5199.0	99.88
5605.0	5497.0	99.85
5905.0	5797.0	99.86
6205.0	6099.0	99.9
6505.0	6398.0	99.89
6805.0	6698.0	99.9
7105.0	6999.0	99.91
7405.0	7296.0	99.88
7705.0	7597.0	99.89
8005.0	7897.0	99.9
8305.0	8198.0	99.91
8605.0	8498.0	99.92
8905.0	8794.0	99.88
9205.0	9096.0	99.9
9505.0	9399.0	99.94
9805.0	9697.0	99.92
10105.0	9998.0	99.93
10405.0	10296.0	99.91
10705.0	10597.0	99.92
11005.0	10899.0	99.94
11305.0	11198.0	99.94
11605.0	11498.0	99.94
11905.0	11797.0	99.93
12205.0	12094.0	99.91
12505.0	12398.0	99.94
12805.0	12699.0	99.95
13105.0	12998.0	99.95
13405.0	13297.0	99.94
13705.0	13598.0	99.95
14005.0	13896.0	99.94
14305.0	14197.0	99.94
14605.0	14497.0	99.94
14905.0	14797.0	99.95
15205.0	15098.0	99.95
15505.0	15396.0	99.94
15805.0	15698.0	99.96
16105.0	15996.0	99.94
16405.0	16297.0	99.95
16705.0	16598.0	99.96
17005.0	16897.0	99.95
17305.0	17197.0	99.95
17605.0	17496.0	99.95
17905.0	17792.0	99.93
18205.0	18098.0	99.96
18505.0	18396.0	99.95
18805.0	18699.0	99.97
19105.0	18998.0	99.96
19405.0	19297.0	99.96
19705.0	19598.0	99.96
20005.0	19892.0	99.93
20305.0	20199.0	99.97
20605.0	20498.0	99.97
20905.0	20799.0	99.97
21205.0	21095.0	99.95
21505.0	21395.0	99.95
21805.0	21696.0	99.96
22105.0	21997.0	99.96
22405.0	22297.0	99.96
22705.0	22596.0	99.96
23005.0	22896.0	99.96
23305.0	23198.0	99.97
23605.0	23491.0	99.94
23905.0	23797.0	99.97
24205.0	24097.0	99.97
24505.0	24398.0	99.97
24805.0	24697.0	99.97
25105.0	24998.0	99.97
25405.0	25296.0	99.96
25705.0	25597.0	99.97
26005.0	25897.0	99.97
26305.0	26199.0	99.98
26605.0	26499.0	99.98
26905.0	26794.0	99.96
27205.0	27098.0	99.97
27505.0	27397.0	99.97
27805.0	27699.0	99.98
28105.0	27994.0	99.96
28405.0	28298.0	99.98
28705.0	28598.0	99.98
29005.0	28898.0	99.98
29305.0	29195.0	99.97
29605.0	29497.0	99.97
