1,5,1,2,128,0,0,128,5,5,0,1,1,0,,79138,90010,18002,36004,2304256,0,0,2304256
1,5,1,2,128,0,0,128,5,5,0,1,1,0,,1,0.879213421,4.396067104,2.198033552,0.034344274,#DIV/0!,#DIV/0!,0.034344274
1,5,1,2,128,0,0,128,5,5,0,1,1,0,,,,,,,,,
17,5,1,2,128,0,0,128,5,5,0,5,5,0,,,,,,,,,
17,5,1,2,128,0,0,128,5,5,0,5,5,0,,,,,,,,,
17,5,1,2,128,0,0,128,5,5,0,5,5,0,,,,,,,,,
17,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
17,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
17,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
18,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
19,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
20,20,4,8,512,0,0,512,20,20,0,20,20,0,,,,,,,,,
16,20,4,8,512,0,0,512,20,20,0,16,16,0,,,,,,,,,
16,20,4,8,512,0,0,512,20,20,0,16,16,0,,,,,,,,,
16,20,4,8,512,0,0,512,20,20,0,16,16,0,,,,,,,,,
16,20,4,8,512,0,0,512,20,20,0,16,16,0,,,,,,,,,
16,20,4,8,512,0,0,512,20,20,0,16,16,0,,,,,,,,,
16,20,4,8,512,0,0,512,20,20,0,16,16,0,,,,,,,,,
