125,127,81,10,640,50,7100,7740,127,0,127,127,0,127,3
125,127,81,10,640,50,7100,7740,127,0,127,127,0,127,3
209,127,81,10,640,50,7100,7740,127,0,127,127,0,127,3
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
209,222,149,18,1152,80,11360,12512,222,0,222,213,0,213,5
335,222,149,18,1152,80,11360,12512,222,0,222,222,0,222,5
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
335,349,230,28,1792,130,18460,20252,349,0,349,341,0,341,8
