lstm-maxclass-2365,2,0,1,7
lstm-maxclass-2365,2,0,2,8
lstm-maxclass-2365,2,0,4,11
lstm-maxclass-2365,2,0,8,14
lstm-maxclass-2365,2,0,16,18
lstm-maxclass-2365,2,0,32,26
lstm-maxclass-2365,4,0,4,7
lstm-maxclass-2365,4,0,8,13
lstm-maxclass-2365,4,0,16,15
lstm-maxclass-2365,4,0,32,22
lstm-maxclass-2365,8,0,8,7.25
lstm-maxclass-2365,8,0,16,13
lstm-maxclass-2365,8,0,32,21
lstm-maxclass-2365,12,0,16,12
lstm-maxclass-2365,12,0,32,20
lstm-maxclass-2365,16,0,16,11
lstm-maxclass-2365,16,0,32,19
