1615470565683,823349456,77700
1615470568683,54408361,75472
1615470568683,401487725,75472
1615470568683,528707448,75471
1615470568683,154353631,75471
1615470568683,532636612,75471
1615470568683,374201515,75470
1615470568683,713855264,75470
1615470568683,298034131,75470
1615470568683,394902899,75470
1615470568683,526575819,75469
1615470568683,71704622,75469
1615470568683,384220202,75469
1615470568683,382897482,75469
1615470568683,495144960,75468
1615470568683,711453945,75468
1615470568683,375431485,75468
1615470568683,78238924,75468
1615470568683,8353186,75464
1615470568683,977667566,75464
1615470568683,454736261,75464
1615470568683,577638711,75464
1615470568683,129088254,75464
1615470568683,285675605,75464
1615470568683,466038168,75464
1615470568683,682005306,75464
1615470571684,-413034642,207118
1615470571684,518676184,78472
1615470571684,138064785,78472
1615470571684,901865932,78471
1615470571684,693506169,78471
1615470571684,313474135,78471
1615470571684,126282188,78470
1615470571684,226973571,78469
1615470571684,472549274,78469
1615470571684,524543638,78465
1615470571684,403376332,78465
1615470571684,697076158,78465
1615470571684,381479108,78465
1615470574684,891949462,81473
1615470574684,207447001,81472
1615470574684,396294969,81471
1615470574684,234531900,81470
1615470574684,883196189,81465
1615470574684,474380244,81465
1615470574684,44080348,81465
1615470577684,548536084,84472
1615470577684,89126191,84470
1615470577684,333234777,84465
1615470580684,516107210,87471
1615470580684,534952625,87465
1615470707514,573277629,75580
1615470707514,362251692,75580
1615470707514,648584536,75580
1615470707514,931154279,75580
1615470707514,288190398,75581
1615470710514,920035522,78581
1615470710514,708376229,78575
1615470710514,977628238,78576
1615470710514,443280495,78576
1615470710514,150739794,78576
1615470710514,30859013,78576
1615470710514,36691141,78577
1615470710514,196253760,78578
1615470710514,120348638,78578
1615470710514,899704276,78578
1615470710514,997801763,78578
1615470710514,612507048,78578
1615470710514,281761268,78579
1615470710514,370616250,78579
1615470710514,155659179,78579
1615470710514,408493593,78579
1615470710514,740976893,78579
1615470710514,607319511,78579
1615470710514,688803333,78579
1615470710514,320934493,78579
1615470710514,269635600,78580
1615470710514,3153250,78580
1615470710514,272202562,78580
1615470710514,9405510,78581
1615470713514,993625562,81581
1615470713514,258885970,81576
1615470713514,65724216,81576
1615470713514,404646006,81578
1615470713514,283797050,81578
1615470713514,852769111,81578
1615470713514,803077435,81579
1615470713514,726099692,81579
1615470713514,963953696,81579
1615470713514,933602833,81579
1615470713514,454321579,81580
1615470713514,809389079,81580
1615470716515,266387581,84576
1615470716515,243448449,84577
1615470716515,444537503,84579
1615470716515,728451327,84580
1615470716515,779527673,84580
1615470716515,930891157,84581
1615470719515,673196675,87577
1615470719515,672522389,87580
1615470719515,367187403,87581
1615470722515,205514232,90582
1615470722515,276280198,90580
1615470725515,143724777,93579
1615470728515,565302191,235300
1615470728515,26132915,96582
1615470846303,732597648,83357
1615470846303,385356737,77887
1615470846303,609078468,77886
1615470846303,35226327,77886
1615470846303,426758629,77886
1615470846303,595474956,77885
1615470846303,781948886,77885
1615470846303,501377962,77885
1615470846303,187693962,77885
1615470846303,272061793,77885
1615470846303,539499275,77883
1615470846303,358571661,77883
